id,url_id,user_id,event_type,timestamp,details
934,934,110,created,2025-09-09 18:01:03,"{""short_code"":""UftNiF"",""original_url"":""https://seeded.app/forest/valley/934""}"
935,935,279,created,2025-07-13 14:25:52,"{""short_code"":""bmpL7g"",""original_url"":""https://example.com/navy/zenith/935""}"
936,936,47,created,2025-08-06 18:10:25,"{""short_code"":""uE2vRS"",""original_url"":""https://relay.cloud/cobalt/zenith/936""}"
937,937,299,created,2025-12-03 03:27:22,"{""short_code"":""mfiSpd"",""original_url"":""https://hackstack.io/vivid/beacon/937""}"
938,938,119,created,2025-02-18 16:28:48,"{""short_code"":""XAZq1Z"",""original_url"":""https://opswise.net/amber/field/938""}"
939,939,57,created,2025-08-07 23:24:43,"{""short_code"":""zRSpYC"",""original_url"":""https://opswise.net/brisk/kernel/939""}"
940,940,50,created,2025-11-21 21:33:21,"{""short_code"":""cVgmzC"",""original_url"":""https://acme.dev/ivory/pioneer/940""}"
941,941,168,created,2025-06-12 16:05:33,"{""short_code"":""0L3rta"",""original_url"":""https://relay.cloud/navy/garden/941""}"
942,942,68,created,2025-09-15 15:59:52,"{""short_code"":""lVLOfy"",""original_url"":""https://example.com/tidy/river/942""}"
943,943,160,created,2026-02-05 13:52:25,"{""short_code"":""WB63TG"",""original_url"":""https://example.com/jade/island/943""}"
944,944,91,created,2025-06-05 21:32:11,"{""short_code"":""F6BvB9"",""original_url"":""https://seeded.app/clear/kernel/944""}"
945,945,342,created,2025-10-18 04:57:34,"{""short_code"":""S05CtI"",""original_url"":""https://acme.dev/clear/island/945""}"
946,946,284,created,2025-09-01 06:20:39,"{""short_code"":""DKj3zO"",""original_url"":""https://seeded.app/quiet/yard/946""}"
947,947,326,created,2025-03-20 02:27:22,"{""short_code"":""uvLswt"",""original_url"":""https://seeded.app/clear/quartz/947""}"
948,948,136,created,2025-05-28 21:39:56,"{""short_code"":""MfmXMc"",""original_url"":""https://acme.dev/ivory/orbit/948""}"
949,949,266,created,2026-01-24 02:48:50,"{""short_code"":""JUeFoF"",""original_url"":""https://hackstack.io/urban/meadow/949""}"
950,950,310,created,2025-10-29 15:18:45,"{""short_code"":""9XmTDf"",""original_url"":""https://opswise.net/opal/garden/950""}"
951,951,79,created,2025-12-23 06:16:12,"{""short_code"":""fpvAff"",""original_url"":""https://opswise.net/rapid/harvest/951""}"
952,952,177,created,2026-02-16 06:04:03,"{""short_code"":""uj9o2v"",""original_url"":""https://relay.cloud/forest/journey/952""}"
953,953,86,created,2026-01-21 20:18:39,"{""short_code"":""zc0iZg"",""original_url"":""https://opswise.net/silver/quartz/953""}"
954,954,154,created,2025-05-10 05:42:28,"{""short_code"":""jE4DHc"",""original_url"":""https://example.com/jade/island/954""}"
955,955,365,created,2025-02-09 07:05:27,"{""short_code"":""xfIiUV"",""original_url"":""https://hackstack.io/ivory/meadow/955""}"
956,956,305,created,2025-03-10 12:04:50,"{""short_code"":""7xotCm"",""original_url"":""https://example.com/urban/delta/956""}"
957,957,202,created,2025-12-05 20:53:32,"{""short_code"":""qTTFz4"",""original_url"":""https://example.com/mellow/garden/957""}"
958,958,327,created,2025-12-11 23:07:24,"{""short_code"":""LipBEz"",""original_url"":""https://hackstack.io/young/valley/958""}"
959,959,223,created,2025-10-18 16:11:47,"{""short_code"":""jsmd0O"",""original_url"":""https://acme.dev/silver/lagoon/959""}"
960,960,365,created,2025-08-26 03:24:07,"{""short_code"":""iuu46N"",""original_url"":""https://hackstack.io/rapid/yard/960""}"
961,961,312,created,2025-12-18 03:12:47,"{""short_code"":""wjvm4l"",""original_url"":""https://acme.dev/harbor/window/961""}"
962,962,284,created,2025-08-06 22:22:32,"{""short_code"":""2PwzlJ"",""original_url"":""https://opswise.net/clear/kernel/962""}"
963,963,263,created,2025-12-03 20:52:30,"{""short_code"":""ZIZebr"",""original_url"":""https://opswise.net/jade/uplink/963""}"
964,964,18,created,2025-10-27 12:53:46,"{""short_code"":""UBVUxS"",""original_url"":""https://seeded.app/vivid/garden/964""}"
965,965,275,created,2025-11-16 21:06:11,"{""short_code"":""R64p31"",""original_url"":""https://relay.cloud/ivory/lagoon/965""}"
966,966,119,created,2025-08-12 21:09:53,"{""short_code"":""zlB4Kd"",""original_url"":""https://hackstack.io/jade/meadow/966""}"
967,967,32,created,2025-03-03 10:52:06,"{""short_code"":""yylmex"",""original_url"":""https://opswise.net/gold/harvest/967""}"
968,968,379,created,2025-11-09 01:54:00,"{""short_code"":""eQJSvd"",""original_url"":""https://relay.cloud/ivory/meadow/968""}"
969,969,233,created,2025-04-17 12:51:12,"{""short_code"":""dAHNuU"",""original_url"":""https://opswise.net/forest/canyon/969""}"
970,970,342,created,2025-01-21 18:33:41,"{""short_code"":""71UOYv"",""original_url"":""https://hackstack.io/silver/quartz/970""}"
971,971,320,created,2025-03-14 19:15:55,"{""short_code"":""Vp3lzC"",""original_url"":""https://acme.dev/calm/meadow/971""}"
972,972,185,created,2025-10-05 15:17:15,"{""short_code"":""CjuEnz"",""original_url"":""https://relay.cloud/clear/island/972""}"
973,973,321,created,2025-01-22 12:17:43,"{""short_code"":""u0j3AV"",""original_url"":""https://relay.cloud/forest/quartz/973""}"
974,974,329,created,2025-07-23 11:48:32,"{""short_code"":""gCnkbH"",""original_url"":""https://hackstack.io/rapid/engine/974""}"
975,975,173,created,2025-02-21 21:32:33,"{""short_code"":""RPhs41"",""original_url"":""https://seeded.app/harbor/uplink/975""}"
976,976,348,created,2025-06-22 09:51:21,"{""short_code"":""QhPXvo"",""original_url"":""https://seeded.app/warm/yard/976""}"
977,977,224,created,2026-02-07 16:33:51,"{""short_code"":""ROXgaY"",""original_url"":""https://seeded.app/clear/valley/977""}"
978,978,101,created,2025-11-20 02:43:49,"{""short_code"":""yKQMV6"",""original_url"":""https://hackstack.io/urban/river/978""}"
979,979,41,created,2025-04-14 21:51:55,"{""short_code"":""kfQsx5"",""original_url"":""https://example.com/quiet/pioneer/979""}"
980,980,237,created,2026-01-14 19:51:00,"{""short_code"":""NZBFaq"",""original_url"":""https://example.com/tidy/canyon/980""}"
981,981,287,created,2025-04-18 06:33:35,"{""short_code"":""QwZsFd"",""original_url"":""https://opswise.net/keen/network/981""}"
982,982,205,created,2025-11-01 16:33:00,"{""short_code"":""i456D6"",""original_url"":""https://hackstack.io/rapid/zenith/982""}"
983,983,286,created,2025-03-16 09:52:31,"{""short_code"":""yTQYTn"",""original_url"":""https://relay.cloud/rapid/orbit/983""}"
984,984,314,created,2025-07-07 04:12:47,"{""short_code"":""zQ7F3v"",""original_url"":""https://acme.dev/gold/river/984""}"
985,985,284,created,2025-09-18 02:40:04,"{""short_code"":""HZqdTc"",""original_url"":""https://opswise.net/quiet/network/985""}"
986,986,180,created,2025-10-07 18:01:08,"{""short_code"":""EXBzDH"",""original_url"":""https://seeded.app/rapid/meadow/986""}"
987,987,52,created,2026-02-09 04:34:33,"{""short_code"":""qtyfp6"",""original_url"":""https://hackstack.io/young/valley/987""}"
988,988,74,created,2025-11-12 20:11:59,"{""short_code"":""U81WXH"",""original_url"":""https://seeded.app/vivid/field/988""}"
989,989,378,created,2026-02-09 19:58:53,"{""short_code"":""JfrCcB"",""original_url"":""https://relay.cloud/lively/window/989""}"
990,990,31,created,2025-11-13 22:47:55,"{""short_code"":""J6afdb"",""original_url"":""https://hackstack.io/jade/network/990""}"
991,991,130,created,2025-01-16 08:41:08,"{""short_code"":""eSKc0M"",""original_url"":""https://hackstack.io/lively/engine/991""}"
992,992,135,created,2026-02-09 04:07:47,"{""short_code"":""eZzzS5"",""original_url"":""https://seeded.app/gold/quartz/992""}"
993,993,68,created,2025-10-23 05:04:30,"{""short_code"":""gbn10S"",""original_url"":""https://hackstack.io/silver/field/993""}"
994,994,353,created,2025-03-19 12:44:15,"{""short_code"":""G7ORE4"",""original_url"":""https://opswise.net/quiet/meadow/994""}"
995,995,75,created,2026-01-03 00:25:59,"{""short_code"":""n0UzDa"",""original_url"":""https://seeded.app/tidy/beacon/995""}"
996,996,362,created,2025-03-14 20:49:46,"{""short_code"":""pU3399"",""original_url"":""https://relay.cloud/ember/yard/996""}"
997,997,160,created,2025-11-01 23:57:16,"{""short_code"":""JdA76Q"",""original_url"":""https://relay.cloud/young/orbit/997""}"
998,998,354,created,2026-01-14 10:26:20,"{""short_code"":""wxctOi"",""original_url"":""https://relay.cloud/mellow/network/998""}"
999,999,392,created,2026-02-17 03:17:52,"{""short_code"":""k9eN6F"",""original_url"":""https://opswise.net/urban/journey/999""}"
1000,1000,384,created,2025-05-15 23:31:34,"{""short_code"":""r85PWt"",""original_url"":""https://relay.cloud/vivid/zenith/1000""}"
1001,1001,218,created,2025-09-23 12:11:02,"{""short_code"":""t4QMHf"",""original_url"":""https://relay.cloud/warm/garden/1001""}"
1002,1002,134,created,2025-12-07 17:50:05,"{""short_code"":""2scqmy"",""original_url"":""https://opswise.net/quiet/quartz/1002""}"
1003,1003,133,created,2025-05-01 13:25:28,"{""short_code"":""7aJeir"",""original_url"":""https://seeded.app/opal/journey/1003""}"
1004,1004,264,created,2025-09-02 10:17:50,"{""short_code"":""m9nz1W"",""original_url"":""https://relay.cloud/jade/uplink/1004""}"
1005,1005,380,created,2025-08-08 00:55:35,"{""short_code"":""kS83Jc"",""original_url"":""https://hackstack.io/silver/delta/1005""}"
1006,1006,207,created,2025-07-08 10:17:23,"{""short_code"":""DdeQtN"",""original_url"":""https://opswise.net/tidy/kernel/1006""}"
1007,1007,8,created,2025-12-17 04:46:56,"{""short_code"":""EstTCk"",""original_url"":""https://example.com/dawn/harvest/1007""}"
1008,1008,395,created,2026-02-05 07:06:16,"{""short_code"":""BdHpoz"",""original_url"":""https://relay.cloud/mellow/delta/1008""}"
1009,1009,256,created,2025-05-09 04:22:43,"{""short_code"":""NRe3x8"",""original_url"":""https://acme.dev/navy/zenith/1009""}"
1010,1010,167,created,2026-02-17 21:01:03,"{""short_code"":""HZXDop"",""original_url"":""https://seeded.app/gold/kernel/1010""}"
1011,1011,180,created,2025-01-02 18:43:08,"{""short_code"":""hZ9O16"",""original_url"":""https://example.com/lively/river/1011""}"
1012,1012,115,created,2025-04-27 07:44:50,"{""short_code"":""MptgTU"",""original_url"":""https://hackstack.io/harbor/pioneer/1012""}"
1013,1013,169,created,2025-03-27 13:02:46,"{""short_code"":""tclhM4"",""original_url"":""https://example.com/ivory/valley/1013""}"
1014,1014,312,created,2025-07-31 07:13:42,"{""short_code"":""WBTTHN"",""original_url"":""https://relay.cloud/amber/trail/1014""}"
1015,1015,2,created,2025-01-17 18:16:12,"{""short_code"":""DqDiTC"",""original_url"":""https://example.com/ember/pioneer/1015""}"
1016,1016,298,created,2026-02-05 14:53:50,"{""short_code"":""wZWOSZ"",""original_url"":""https://relay.cloud/ivory/lagoon/1016""}"
1017,1017,284,created,2026-01-21 17:06:00,"{""short_code"":""RGiNv4"",""original_url"":""https://hackstack.io/lively/pioneer/1017""}"
1018,1018,43,created,2025-02-24 21:52:45,"{""short_code"":""giDOKp"",""original_url"":""https://relay.cloud/cobalt/delta/1018""}"
1019,1019,111,created,2025-05-18 07:47:34,"{""short_code"":""bbPWgE"",""original_url"":""https://example.com/harbor/meadow/1019""}"
1020,1020,380,created,2025-09-02 13:29:33,"{""short_code"":""681Uq7"",""original_url"":""https://relay.cloud/ember/garden/1020""}"
1021,1021,5,created,2025-01-24 19:36:59,"{""short_code"":""ghedTO"",""original_url"":""https://acme.dev/ivory/trail/1021""}"
1022,1022,188,created,2025-01-30 02:50:45,"{""short_code"":""LdETTw"",""original_url"":""https://acme.dev/calm/anchor/1022""}"
1023,1023,50,created,2025-12-15 21:10:31,"{""short_code"":""MQxDpK"",""original_url"":""https://opswise.net/quiet/kernel/1023""}"
1024,1024,314,created,2025-11-14 01:12:17,"{""short_code"":""LhZ6YR"",""original_url"":""https://opswise.net/ember/anchor/1024""}"
1025,1025,18,created,2025-12-23 21:15:57,"{""short_code"":""pCjUzB"",""original_url"":""https://opswise.net/rapid/yard/1025""}"
1026,1026,345,created,2025-05-07 07:15:27,"{""short_code"":""gsl20C"",""original_url"":""https://example.com/tidy/signal/1026""}"
1027,1027,203,created,2025-01-01 13:24:06,"{""short_code"":""fxf5PF"",""original_url"":""https://opswise.net/jade/network/1027""}"
1028,1028,101,created,2025-02-07 17:53:17,"{""short_code"":""gaQ0Ca"",""original_url"":""https://hackstack.io/rapid/meadow/1028""}"
1029,1029,175,created,2025-05-08 21:24:07,"{""short_code"":""KZrJHZ"",""original_url"":""https://opswise.net/ember/zenith/1029""}"
1030,1030,102,created,2025-06-17 20:51:54,"{""short_code"":""SWCYGz"",""original_url"":""https://relay.cloud/gold/meadow/1030""}"
1031,1031,230,created,2025-08-21 06:30:20,"{""short_code"":""rxBr4z"",""original_url"":""https://hackstack.io/rapid/field/1031""}"
1032,1032,354,created,2025-03-12 01:25:11,"{""short_code"":""xjNvBt"",""original_url"":""https://acme.dev/warm/delta/1032""}"
1033,1033,62,created,2025-06-05 18:13:48,"{""short_code"":""127bDi"",""original_url"":""https://hackstack.io/quiet/meadow/1033""}"
1034,1034,107,created,2025-08-31 16:20:13,"{""short_code"":""SIjjhU"",""original_url"":""https://hackstack.io/gold/canyon/1034""}"
1035,1035,331,created,2025-06-20 14:04:12,"{""short_code"":""Viavld"",""original_url"":""https://relay.cloud/tidy/harvest/1035""}"
1036,1036,95,created,2025-11-12 05:10:23,"{""short_code"":""kBLvqz"",""original_url"":""https://hackstack.io/mellow/delta/1036""}"
1037,1037,225,created,2025-12-21 10:41:35,"{""short_code"":""oPWOcG"",""original_url"":""https://relay.cloud/mellow/meadow/1037""}"
1038,1038,150,created,2025-05-05 18:16:47,"{""short_code"":""17LSJH"",""original_url"":""https://opswise.net/silver/delta/1038""}"
1039,1039,339,created,2026-01-19 08:21:06,"{""short_code"":""XbVNew"",""original_url"":""https://hackstack.io/navy/kernel/1039""}"
1040,1040,225,created,2025-08-07 20:28:35,"{""short_code"":""pag0v1"",""original_url"":""https://example.com/mellow/garden/1040""}"
1041,1041,39,created,2025-03-21 06:49:14,"{""short_code"":""qmKguI"",""original_url"":""https://example.com/brisk/island/1041""}"
1042,1042,71,created,2025-02-28 05:16:47,"{""short_code"":""XAM2yc"",""original_url"":""https://hackstack.io/calm/zenith/1042""}"
1043,1043,136,created,2025-10-16 09:48:14,"{""short_code"":""6zRubX"",""original_url"":""https://hackstack.io/jade/network/1043""}"
1044,1044,218,created,2025-08-13 02:07:03,"{""short_code"":""LmMbaD"",""original_url"":""https://acme.dev/mellow/trail/1044""}"
1045,1045,62,created,2026-01-10 15:24:56,"{""short_code"":""s3FNQz"",""original_url"":""https://seeded.app/forest/island/1045""}"
1046,1046,71,created,2025-11-17 10:46:42,"{""short_code"":""o08zMb"",""original_url"":""https://hackstack.io/dawn/kernel/1046""}"
1047,1047,191,created,2025-04-30 23:54:50,"{""short_code"":""SBFN2c"",""original_url"":""https://opswise.net/dawn/pioneer/1047""}"
1048,1048,231,created,2025-02-17 07:43:22,"{""short_code"":""T20H4f"",""original_url"":""https://seeded.app/keen/harvest/1048""}"
1049,1049,34,created,2025-10-28 12:43:08,"{""short_code"":""7K6CJG"",""original_url"":""https://example.com/forest/pioneer/1049""}"
1050,1050,287,created,2026-02-18 05:39:10,"{""short_code"":""zrif5K"",""original_url"":""https://acme.dev/proud/network/1050""}"
1051,1051,306,created,2025-12-30 23:38:57,"{""short_code"":""WNWm0O"",""original_url"":""https://acme.dev/ember/delta/1051""}"
1052,1052,328,created,2025-04-06 11:52:03,"{""short_code"":""1CGs3e"",""original_url"":""https://example.com/forest/signal/1052""}"
1053,1053,307,created,2025-09-22 17:56:40,"{""short_code"":""2lJQbo"",""original_url"":""https://hackstack.io/forest/uplink/1053""}"
1054,1054,194,created,2025-02-10 22:16:54,"{""short_code"":""9eydgZ"",""original_url"":""https://example.com/proud/garden/1054""}"
1055,1055,207,created,2025-04-25 19:38:43,"{""short_code"":""Fxo8Qs"",""original_url"":""https://example.com/urban/window/1055""}"
1056,1056,269,created,2025-12-03 18:34:35,"{""short_code"":""1MVPRG"",""original_url"":""https://seeded.app/cobalt/trail/1056""}"
1057,1057,372,created,2025-10-18 17:05:12,"{""short_code"":""GmpShI"",""original_url"":""https://relay.cloud/brisk/field/1057""}"
1058,1058,345,created,2025-01-01 10:59:15,"{""short_code"":""jUJEjn"",""original_url"":""https://relay.cloud/opal/island/1058""}"
1059,1059,237,created,2026-02-15 16:20:58,"{""short_code"":""bcDuZa"",""original_url"":""https://example.com/quiet/network/1059""}"
1060,1060,263,created,2025-12-03 23:15:06,"{""short_code"":""1fTnwX"",""original_url"":""https://hackstack.io/clear/trail/1060""}"
1061,1061,58,created,2025-11-14 18:26:59,"{""short_code"":""IT8KIu"",""original_url"":""https://hackstack.io/keen/delta/1061""}"
1062,1062,26,created,2025-04-16 12:21:17,"{""short_code"":""WZGfZF"",""original_url"":""https://relay.cloud/mellow/river/1062""}"
1063,1063,312,created,2026-01-16 08:06:04,"{""short_code"":""eWdTox"",""original_url"":""https://acme.dev/gold/island/1063""}"
1064,1064,115,created,2025-08-25 06:23:52,"{""short_code"":""njPYUI"",""original_url"":""https://example.com/young/garden/1064""}"
1065,1065,214,created,2025-07-01 15:04:31,"{""short_code"":""M015jq"",""original_url"":""https://opswise.net/keen/harvest/1065""}"
1066,1066,103,created,2025-04-27 04:43:38,"{""short_code"":""a59NaD"",""original_url"":""https://hackstack.io/keen/window/1066""}"
1067,1067,388,created,2026-02-16 10:20:04,"{""short_code"":""bRu77H"",""original_url"":""https://seeded.app/keen/kernel/1067""}"
1068,1068,37,created,2025-01-03 07:18:49,"{""short_code"":""ZiT7r4"",""original_url"":""https://example.com/mellow/engine/1068""}"
1069,1069,331,created,2025-03-28 03:38:58,"{""short_code"":""YmjFfM"",""original_url"":""https://acme.dev/brisk/signal/1069""}"
1070,1070,101,created,2025-08-23 00:07:01,"{""short_code"":""aV95cJ"",""original_url"":""https://opswise.net/keen/lagoon/1070""}"
